Invoice ID,Branch,City,Customer type,Gender,Category,Unit price,Quantity,Tax 5%,Amount,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
545-46-3100,Friendship,Mbale,Member,Female,Electronic accessories,1059,9.9,1.5885,10484.1,3/15/2024,13:52,Credit Card,31.77,4.761904762,1.5885,8.7
510-09-5628,Friendship,Mbale,Member,Female,Fashion accessories,1966,110,9.83,216260,3/15/2024,18:20,Credit Card,196.6,4.761904762,9.83,7.2
361-59-0574,Friendship,Mbale,Member,Male,Sports and travel,9053,70.4,36.212,637331.2,3/15/2024,14:48,Credit Card,724.24,4.761904762,36.212,6.5
319-50-3348,Friendship,Mbale,Normal,Female,Home and lifestyle,4030,4.4,4.03,17732,3/16/2024,15:30,MOMO,80.6,4.761904762,4.03,4.4
584-86-7256,Friendship,Mbale,Member,Male,Sports and travel,3456,53.9,12.096,186278.4,3/16/2024,16:07,Credit Card,241.92,4.761904762,12.096,7.3
290-68-2984,Friendship,Mbale,Normal,Male,Home and lifestyle,2375,17.6,4.75,41800,3/16/2024,11:22,Cash,95,4.761904762,4.75,5.2
880-46-5796,Friendship,Mbale,Member,Male,Sports and travel,7692,110,38.46,846120,3/17/2024,19:53,MOMO,769.2,4.761904762,38.46,5.6
413-20-6708,Friendship,Mbale,Member,Female,Fashion accessories,5147,1.1,2.5735,5661.7,3/18/2024,15:52,MOMO,51.47,4.761904762,2.5735,8.5
420-04-7590,Friendship,Mbale,Normal,Male,Home and lifestyle,9970,9.9,14.955,98703,3/18/2024,11:29,MOMO,299.1,4.761904762,14.955,4.7
776-68-1096,Friendship,Mbale,Normal,Male,Home and lifestyle,4412,9.9,6.618,43678.8,3/18/2024,13:45,Credit Card,132.36,4.761904762,6.618,7.9
751-69-0068,Friendship,Mbale,Normal,Male,Sports and travel,9924,89.1,44.658,884228.4,3/19/2024,19:09,MOMO,893.16,4.761904762,44.658,9
632-32-4574,Friendship,Mbale,Normal,Male,Sports and travel,7592,70.4,30.368,534476.8,3/20/2024,14:14,Cash,607.36,4.761904762,30.368,5.5
436-54-4512,Friendship,Mbale,Member,Female,Food and beverages,9161,1.1,4.5805,10077.1,3/20/2024,19:44,Cash,91.61,4.761904762,4.5805,9.8
182-88-2763,Friendship,Mbale,Member,Male,Food and beverages,7991,9.9,11.9865,79110.9,3/20/2024,19:28,Credit Card,239.73,4.761904762,11.9865,5
102-06-2002,Friendship,Mbale,Member,Male,Sports and travel,2525,27.5,6.3125,69437.5,3/20/2024,17:52,Cash,126.25,4.761904762,6.3125,6.1
865-92-6136,Friendship,Mbale,Normal,Male,Food and beverages,5275,9.9,7.9125,52222.5,3/23/2024,10:16,MOMO,158.25,4.761904762,7.9125,9.3
608-96-3517,Friendship,Mbale,Member,Female,Fashion accessories,9154,17.6,18.308,161110.4,3/23/2024,19:20,Credit Card,366.16,4.761904762,18.308,4.8
851-28-6367,Friendship,Mbale,Member,Male,Sports and travel,1550,110,7.75,170500,3/23/2024,10:55,MOMO,155,4.761904762,7.75,8
386-27-7606,Friendship,Mbale,Member,Female,Home and lifestyle,8120,53.9,28.42,437668,3/23/2024,15:59,Credit Card,568.4,4.761904762,28.42,8.1
474-33-8305,Friendship,Mbale,Member,Male,Fashion accessories,6739,53.9,23.5865,363232.1,3/23/2024,13:23,MOMO,471.73,4.761904762,23.5865,6.9
884-80-6021,Friendship,Mbale,Member,Female,Electronic accessories,7347,110,36.735,808170,3/23/2024,13:14,MOMO,734.7,4.761904762,36.735,9.5
725-67-2480,Friendship,Mbale,Member,Female,Fashion accessories,5875,39.6,17.625,232650,3/24/2024,18:14,Credit Card,352.5,4.761904762,17.625,5.9
851-98-3555,Friendship,Mbale,Normal,Female,Health and beauty,8288,27.5,20.72,227920,3/24/2024,14:08,Credit Card,414.4,4.761904762,20.72,6.6
674-56-6360,Friendship,Mbale,Normal,Male,Electronic accessories,9515,1.1,4.7575,10466.5,3/25/2024,14:00,Cash,95.15,4.761904762,4.7575,6
163-56-7055,Friendship,Mbale,Member,Male,Fashion accessories,4871,1.1,2.4355,5358.1,3/26/2024,19:20,Cash,48.71,4.761904762,2.4355,4.1
827-26-2100,Friendship,Mbale,Member,Male,Home and lifestyle,3384,89.1,15.228,301514.4,3/26/2024,16:21,MOMO,304.56,4.761904762,15.228,8.8
512-98-1403,Friendship,Mbale,Member,Female,Electronic accessories,2648,9.9,3.972,26215.2,3/26/2024,10:40,MOMO,79.44,4.761904762,3.972,4.7
438-01-4015,Friendship,Mbale,Member,Female,Sports and travel,4949,17.6,9.898,87102.4,3/26/2024,15:25,MOMO,197.96,4.761904762,9.898,6.6
448-61-3783,Friendship,Mbale,Normal,Female,Electronic accessories,9002,70.4,36.008,633740.8,3/26/2024,16:08,Credit Card,720.16,4.761904762,36.008,4.5
794-32-2436,Friendship,Mbale,Member,Male,Electronic accessories,5567,4.4,5.567,24494.8,3/27/2024,15:08,MOMO,111.34,4.761904762,5.567,6
186-71-5196,Friendship,Mbale,Member,Female,Food and beverages,7954,4.4,7.954,34997.6,3/27/2024,16:30,MOMO,159.08,4.761904762,7.954,6.2
857-16-3520,Friendship,Mbale,Member,Female,Fashion accessories,7146,53.9,25.011,385169.4,3/28/2024,16:06,MOMO,500.22,4.761904762,25.011,4.5
186-79-9562,Friendship,Mbale,Normal,Male,Health and beauty,7177,53.9,25.1195,386840.3,3/29/2024,14:06,Cash,502.39,4.761904762,25.1195,8.9
286-01-5402,Friendship,Mbale,Normal,Female,Sports and travel,4023,53.9,14.0805,216839.7,3/30/2024,13:22,Cash,281.61,4.761904762,14.0805,9.6
676-39-6028,Friendship,Mbale,Member,Female,Electronic accessories,6444,27.5,16.11,177210,3/30/2024,17:04,Cash,322.2,4.761904762,16.11,6.6
291-55-6563,Friendship,Mbale,Member,Female,Home and lifestyle,3442,39.6,10.326,136303.2,3/30/2024,12:45,MOMO,206.52,4.761904762,10.326,7.5
361-85-2571,Friendship,Mbale,Normal,Female,Sports and travel,8948,27.5,22.37,246070,3/30/2024,10:18,Cash,447.4,4.761904762,22.37,7.4
326-78-5178,Friendship,Mbale,Member,Male,Food and beverages,9140,53.9,31.99,492646,5/3/2024,10:19,Cash,639.8,4.761904762,31.99,9.5
443-59-0061,Friendship,Mbale,Member,Male,Food and beverages,6745,110,33.725,741950,5/3/2024,11:25,MOMO,674.5,4.761904762,33.725,4.2
236-86-3015,Friendship,Mbale,Member,Male,Home and lifestyle,1398,1.1,0.699,1537.8,5/4/2024,13:38,MOMO,13.98,4.761904762,0.699,9.8
745-71-3520,Friendship,Mbale,Member,Female,Electronic accessories,2522,53.9,8.827,135935.8,5/4/2024,10:23,Cash,176.54,4.761904762,8.827,8.2
382-03-4532,Friendship,Mbale,Member,Female,Health and beauty,1833,1.1,0.9165,2016.3,5/5/2024,18:50,Cash,18.33,4.761904762,0.9165,4.3
642-32-2990,Friendship,Mbale,Normal,Female,Food and beverages,1096,110,5.48,120560,5/5/2024,20:48,MOMO,109.6,4.761904762,5.48,6
338-65-2210,Friendship,Mbale,Member,Female,Health and beauty,6860,110,34.3,754600,5/5/2024,19:57,Cash,686,4.761904762,34.3,9.1
376-56-3573,Friendship,Mbale,Normal,Female,Fashion accessories,9542,17.6,19.084,167939.2,5/5/2024,13:23,MOMO,381.68,4.761904762,19.084,6.4
351-62-0822,Friendship,Mbale,Member,Female,Fashion accessories,1448,17.6,2.896,25484.8,5/6/2024,18:07,MOMO,57.92,4.761904762,2.896,4.5
105-31-1824,Friendship,Mbale,Member,Male,Sports and travel,6952,53.9,24.332,374712.8,5/6/2024,15:10,Credit Card,486.64,4.761904762,24.332,8.5
595-86-2894,Friendship,Mbale,Member,Male,Fashion accessories,9698,17.6,19.396,170684.8,5/6/2024,17:20,MOMO,387.92,4.761904762,19.396,9.4
149-14-0304,Friendship,Mbale,Member,Female,Health and beauty,2850,70.4,11.4,200640,5/6/2024,14:24,Cash,228,4.761904762,11.4,6.6
373-88-1424,Friendship,Mbale,Member,Male,Home and lifestyle,3581,27.5,8.9525,98477.5,5/6/2024,18:44,MOMO,179.05,4.761904762,8.9525,7.9
533-33-5337,Friendship,Mbale,Normal,Male,Electronic accessories,7939,110,39.695,873290,5/7/2024,20:24,Cash,793.9,4.761904762,39.695,6.2
560-49-6611,Friendship,Mbale,Member,Female,Sports and travel,4558,1.1,2.279,5013.8,5/7/2024,14:13,Cash,45.58,4.761904762,2.279,9.8
641-96-3695,Friendship,Mbale,Member,Female,Fashion accessories,4346,39.6,13.038,172101.6,5/7/2024,17:55,MOMO,260.76,4.761904762,13.038,8.5
114-35-5271,Friendship,Mbale,Normal,Female,Electronic accessories,5791,70.4,23.164,407686.4,5/7/2024,15:06,Cash,463.28,4.761904762,23.164,8.1
744-82-9138,Friendship,Mbale,Normal,Male,Fashion accessories,8613,4.4,8.613,37897.2,5/7/2024,17:59,Cash,172.26,4.761904762,8.613,8.2
374-38-5555,Friendship,Mbale,Normal,Female,Fashion accessories,6371,27.5,15.9275,175202.5,5/7/2024,19:30,MOMO,318.55,4.761904762,15.9275,8.5
146-09-5432,Friendship,Mbale,Member,Male,Food and beverages,3504,89.1,15.768,312206.4,5/9/2024,19:17,MOMO,315.36,4.761904762,15.768,4.6
400-60-7251,Friendship,Mbale,Normal,Male,Home and lifestyle,7407,1.1,3.7035,8147.7,5/10/2024,12:50,MOMO,74.07,4.761904762,3.7035,9.9
227-07-4446,Friendship,Mbale,Member,Female,Electronic accessories,7813,110,39.065,859430,5/10/2024,20:51,Cash,781.3,4.761904762,39.065,4.4
196-01-2849,Friendship,Mbale,Member,Female,Fashion accessories,7338,53.9,25.683,395518.2,5/10/2024,13:56,Cash,513.66,4.761904762,25.683,9.5
853-23-2453,Friendship,Mbale,Member,Male,Health and beauty,7574,17.6,15.148,133302.4,5/14/2024,14:35,Cash,302.96,4.761904762,15.148,7.6
365-64-0515,Friendship,Mbale,Normal,Female,Electronic accessories,4695,27.5,11.7375,129112.5,5/15/2024,10:25,MOMO,234.75,4.761904762,11.7375,7.1
136-08-6195,Friendship,Mbale,Normal,Female,Home and lifestyle,6996,70.4,27.984,492518.4,5/15/2024,17:01,Credit Card,559.68,4.761904762,27.984,6.4
710-46-4433,Friendship,Mbale,Member,Female,Food and beverages,7740,89.1,34.83,689634,5/15/2024,14:15,Credit Card,696.6,4.761904762,34.83,4.5
641-51-2661,Friendship,Mbale,Member,Female,Food and beverages,8710,110,43.55,958100,5/15/2024,14:45,Credit Card,871,4.761904762,43.55,9.9
556-41-6224,Friendship,Mbale,Normal,Male,Health and beauty,3364,70.4,13.456,236825.6,5/15/2024,17:10,Credit Card,269.12,4.761904762,13.456,9.3
431-66-2305,Friendship,Mbale,Normal,Female,Electronic accessories,8825,89.1,39.7125,786307.5,5/15/2024,20:51,Credit Card,794.25,4.761904762,39.7125,7.6
284-34-9626,Friendship,Mbale,Normal,Female,Home and lifestyle,7704,9.9,11.556,76269.6,5/16/2024,10:39,Credit Card,231.12,4.761904762,11.556,7.2
418-02-5978,Friendship,Mbale,Normal,Female,Health and beauty,8409,89.1,37.8405,749241.9,5/16/2024,10:54,Cash,756.81,4.761904762,37.8405,8
788-21-5741,Friendship,Mbale,Normal,Male,Fashion accessories,4538,9.9,6.807,44926.2,5/17/2024,13:34,Credit Card,136.14,4.761904762,6.807,7.2
354-39-5160,Friendship,Mbale,Member,Female,Home and lifestyle,3442,39.6,10.326,136303.2,5/18/2024,15:39,Cash,206.52,4.761904762,10.326,9.8
764-44-8999,Friendship,Mbale,Normal,Female,Health and beauty,1476,4.4,1.476,6494.4,5/18/2024,14:42,MOMO,29.52,4.761904762,1.476,4.3
272-27-9238,Friendship,Mbale,Normal,Female,Food and beverages,4124,17.6,8.248,72582.4,5/19/2024,16:23,Cash,164.96,4.761904762,8.248,7.1
692-92-5582,Friendship,Mbale,Member,Female,Food and beverages,5484,9.9,8.226,54291.6,5/20/2024,13:27,Credit Card,164.52,4.761904762,8.226,5.9
548-46-9322,Friendship,Mbale,Normal,Male,Food and beverages,3990,110,19.95,438900,5/20/2024,15:24,Credit Card,399,4.761904762,19.95,5.9
546-80-2899,Friendship,Mbale,Member,Male,Home and lifestyle,3769,4.4,3.769,16583.6,5/20/2024,15:29,MOMO,75.38,4.761904762,3.769,9.5
311-13-6971,Friendship,Mbale,Member,Male,Sports and travel,3199,110,15.995,351890,5/20/2024,15:18,Credit Card,319.9,4.761904762,15.995,9.9
787-56-0757,Friendship,Mbale,Member,Female,Food and beverages,8036,17.6,16.072,141433.6,5/23/2024,18:45,Credit Card,321.44,4.761904762,16.072,8.3
729-46-7422,Friendship,Mbale,Normal,Male,Food and beverages,3589,1.1,1.7945,3947.9,5/23/2024,16:52,Credit Card,35.89,4.761904762,1.7945,7.9
695-09-5146,Friendship,Mbale,Member,Female,Food and beverages,9879,9.9,14.8185,97802.1,5/23/2024,20:00,MOMO,296.37,4.761904762,14.8185,6.4
190-14-3147,Friendship,Mbale,Normal,Female,Health and beauty,1797,17.6,3.594,31627.2,5/23/2024,20:43,MOMO,71.88,4.761904762,3.594,6.4
692-27-8933,Friendship,Mbale,Normal,Female,Sports and travel,5795,39.6,17.385,229482,5/24/2024,13:02,Cash,347.7,4.761904762,17.385,5.2
740-11-5257,Friendship,Mbale,Normal,Male,Electronic accessories,2474,110,12.37,272140,5/24/2024,16:44,Cash,247.4,4.761904762,12.37,7.1
516-77-6464,Friendship,Mbale,Member,Female,Health and beauty,1016,27.5,2.54,27940,5/24/2024,13:08,MOMO,50.8,4.761904762,2.54,4.1
380-60-5336,Friendship,Mbale,Normal,Female,Electronic accessories,4026,110,20.13,442860,5/24/2024,18:06,Credit Card,402.6,4.761904762,20.13,5
871-79-8483,Friendship,Mbale,Normal,Male,Fashion accessories,9413,27.5,23.5325,258857.5,5/25/2024,19:39,Credit Card,470.65,4.761904762,23.5325,4.8
743-88-1662,Friendship,Mbale,Normal,Male,Sports and travel,9549,53.9,33.4215,514691.1,5/25/2024,18:17,MOMO,668.43,4.761904762,33.4215,8.7
502-05-1910,Friendship,Mbale,Normal,Male,Health and beauty,6518,9.9,9.777,64528.2,5/25/2024,20:35,Credit Card,195.54,4.761904762,9.777,6.3
511-54-3087,Friendship,Mbale,Normal,Male,Sports and travel,8845,1.1,4.4225,9729.5,5/25/2024,16:36,Credit Card,88.45,4.761904762,4.4225,9.5
308-81-0538,Friendship,Mbale,Normal,Female,Fashion accessories,7305,17.6,14.61,128568,5/25/2024,17:16,Credit Card,292.2,4.761904762,14.61,4.9
807-14-7833,Friendship,Mbale,Member,Female,Electronic accessories,1742,110,8.71,191620,5/25/2024,12:30,MOMO,174.2,4.761904762,8.71,7
608-05-3804,Friendship,Mbale,Member,Male,Electronic accessories,3975,1.1,1.9875,4372.5,5/25/2024,20:19,Cash,39.75,4.761904762,1.9875,6.1
574-80-1489,Friendship,Mbale,Member,Female,Food and beverages,6285,17.6,12.57,110616,5/25/2024,13:22,MOMO,251.4,4.761904762,12.57,8.7
279-62-1445,Friendship,Mbale,Member,Female,Fashion accessories,1254,1.1,0.627,1379.4,5/26/2024,12:38,Cash,12.54,4.761904762,0.627,8.2
269-04-5750,Friendship,Mbale,Member,Male,Fashion accessories,7382,17.6,14.764,129923.2,5/26/2024,18:31,Cash,295.28,4.761904762,14.764,6.7
437-53-3084,Friendship,Mbale,Normal,Male,Fashion accessories,9989,4.4,9.989,43951.6,5/26/2024,11:48,MOMO,199.78,4.761904762,9.989,7.1
714-02-3114,Friendship,Mbale,Normal,Female,Sports and travel,9880,4.4,9.88,43472,5/26/2024,11:39,Cash,197.6,4.761904762,9.88,7.7
707-32-7409,Friendship,Mbale,Member,Female,Sports and travel,9554,17.6,19.108,168150.4,5/26/2024,11:58,MOMO,382.16,4.761904762,19.108,4.5
389-70-2397,Friendship,Mbale,Normal,Female,Health and beauty,8366,27.5,20.915,230065,5/26/2024,10:26,Cash,418.3,4.761904762,20.915,7.2
518-71-6847,Friendship,Mbale,Member,Male,Food and beverages,2660,39.6,7.98,105336,5/26/2024,15:10,MOMO,159.6,4.761904762,7.98,4.9
665-63-9737,Friendship,Mbale,Normal,Male,Fashion accessories,5242,9.9,7.863,51895.8,5/27/2024,17:36,MOMO,157.26,4.761904762,7.863,7.5
250-81-7186,Friendship,Mbale,Normal,Female,Electronic accessories,9969,1.1,4.9845,10965.9,5/27/2024,10:23,Credit Card,99.69,4.761904762,4.9845,8
105-10-6182,Friendship,Mbale,Member,Male,Fashion accessories,2148,4.4,2.148,9451.2,5/27/2024,12:22,MOMO,42.96,4.761904762,2.148,6.6
191-29-0321,Friendship,Mbale,Member,Female,Fashion accessories,1977,110,9.885,217470,5/27/2024,18:57,Credit Card,197.7,4.761904762,9.885,5
786-94-2700,Friendship,Mbale,Member,Male,Food and beverages,8062,39.6,24.186,319255.2,5/28/2024,20:18,Cash,483.72,4.761904762,24.186,9.1
635-28-5728,Friendship,Mbale,Normal,Male,Health and beauty,5600,9.9,8.4,55440,5/28/2024,19:33,MOMO,168,4.761904762,8.4,4.8
249-42-3782,Friendship,Mbale,Normal,Male,Health and beauty,7001,27.5,17.5025,192527.5,6/3/2024,11:36,MOMO,350.05,4.761904762,17.5025,5.5
656-16-1063,Friendship,Mbale,Normal,Male,Sports and travel,4642,9.9,6.963,45955.8,6/4/2024,13:24,Credit Card,139.26,4.761904762,6.963,4.4
628-34-3388,Friendship,Mbale,Normal,Male,Fashion accessories,2738,39.6,8.214,108424.8,6/5/2024,20:54,Credit Card,164.28,4.761904762,8.214,7.9
144-51-6085,Friendship,Mbale,Member,Male,Home and lifestyle,7074,17.6,14.148,124502.4,6/5/2024,16:05,Credit Card,282.96,4.761904762,14.148,4.4
843-01-4703,Friendship,Mbale,Member,Female,Home and lifestyle,3538,89.1,15.921,315235.8,6/5/2024,19:50,Credit Card,318.42,4.761904762,15.921,9.6
744-09-5786,Friendship,Mbale,Normal,Male,Electronic accessories,2201,39.6,6.603,87159.6,6/5/2024,18:50,Cash,132.06,4.761904762,6.603,7.6
339-12-4827,Friendship,Mbale,Member,Female,Fashion accessories,7396,1.1,3.698,8135.6,6/5/2024,11:32,Credit Card,73.96,4.761904762,3.698,5
530-90-9855,Friendship,Mbale,Member,Male,Home and lifestyle,4759,70.4,19.036,335033.6,6/6/2024,14:47,Cash,380.72,4.761904762,19.036,5.7
490-29-1201,Friendship,Mbale,Normal,Female,Sports and travel,1534,1.1,0.767,1687.4,6/6/2024,11:09,Cash,15.34,4.761904762,0.767,6.5
834-25-9262,Friendship,Mbale,Normal,Female,Fashion accessories,8168,17.6,16.336,143756.8,6/6/2024,12:12,Cash,326.72,4.761904762,16.336,9.1
891-01-7034,Friendship,Mbale,Normal,Female,Electronic accessories,7471,39.6,22.413,295851.6,6/6/2024,19:07,Cash,448.26,4.761904762,22.413,6.7
556-97-7101,Friendship,Mbale,Normal,Female,Electronic accessories,6322,4.4,6.322,27816.8,6/6/2024,15:51,Cash,126.44,4.761904762,6.322,8.5
651-88-7328,Friendship,Mbale,Normal,Female,Fashion accessories,6574,89.1,29.583,585743.4,6/6/2024,13:55,Cash,591.66,4.761904762,29.583,7.7
729-06-2010,Friendship,Mbale,Member,Male,Health and beauty,8047,89.1,36.2115,716987.7,6/6/2024,11:18,Cash,724.23,4.761904762,36.2115,9.2
846-10-0341,Friendship,Mbale,Normal,Female,Fashion accessories,4257,53.9,14.8995,229452.3,6/6/2024,11:51,Cash,297.99,4.761904762,14.8995,6.8
746-04-1077,Friendship,Mbale,Member,Female,Food and beverages,8463,110,42.315,930930,6/6/2024,11:36,Credit Card,846.3,4.761904762,42.315,9
799-71-1548,Friendship,Mbale,Member,Male,Electronic accessories,7772,17.6,15.544,136787.2,6/7/2024,16:11,Credit Card,310.88,4.761904762,15.544,8.8
189-08-9157,Friendship,Mbale,Normal,Female,Fashion accessories,3173,89.1,14.2785,282714.3,6/8/2024,16:17,Credit Card,285.57,4.761904762,14.2785,5.9
571-94-0759,Friendship,Mbale,Member,Female,Food and beverages,7460,110,37.3,820600,6/8/2024,20:55,Cash,746,4.761904762,37.3,9.5
241-96-5076,Friendship,Mbale,Member,Female,Home and lifestyle,4910,4.4,4.91,21604,6/8/2024,12:58,Credit Card,98.2,4.761904762,4.91,6.4
840-76-5966,Friendship,Mbale,Member,Male,Sports and travel,1276,4.4,1.276,5614.4,6/8/2024,18:06,MOMO,25.52,4.761904762,1.276,7.8
631-34-1880,Friendship,Mbale,Member,Male,Food and beverages,2431,9.9,3.6465,24066.9,6/8/2024,19:09,Credit Card,72.93,4.761904762,3.6465,4.3
370-96-0655,Friendship,Mbale,Normal,Female,Fashion accessories,4932,39.6,14.796,195307.2,6/9/2024,13:46,MOMO,295.92,4.761904762,14.796,7.1
343-75-9322,Friendship,Mbale,Member,Female,Sports and travel,1185,70.4,4.74,83424,6/9/2024,16:34,Cash,94.8,4.761904762,4.74,4.1
189-40-5216,Friendship,Mbale,Normal,Male,Electronic accessories,9637,53.9,33.7295,519434.3,6/9/2024,11:40,Cash,674.59,4.761904762,33.7295,6
665-32-9167,Friendship,Mbale,Member,Female,Health and beauty,3626,4.4,3.626,15954.4,6/10/2024,17:15,Credit Card,72.52,4.761904762,3.626,7.2
873-51-0671,Friendship,Mbale,Member,Female,Sports and travel,2198,53.9,7.693,118472.2,6/10/2024,16:42,MOMO,153.86,4.761904762,7.693,5.1
226-34-0034,Friendship,Mbale,Normal,Female,Electronic accessories,1378,17.6,2.756,24252.8,6/10/2024,11:10,MOMO,55.12,4.761904762,2.756,9
577-34-7579,Friendship,Mbale,Member,Male,Food and beverages,5049,89.1,22.7205,449865.9,6/10/2024,17:16,Cash,454.41,4.761904762,22.7205,5.4
339-38-9982,Friendship,Mbale,Member,Male,Fashion accessories,5986,4.4,5.986,26338.4,6/13/2024,14:55,MOMO,119.72,4.761904762,5.986,6.7
195-06-0432,Friendship,Mbale,Member,Male,Home and lifestyle,8101,9.9,12.1515,80199.9,6/13/2024,12:55,Credit Card,243.03,4.761904762,12.1515,9.3
426-39-2418,Friendship,Mbale,Normal,Male,Electronic accessories,6141,53.9,21.4935,330999.9,6/14/2024,10:02,Cash,429.87,4.761904762,21.4935,9.8
667-23-5919,Friendship,Mbale,Member,Female,Fashion accessories,9670,27.5,24.175,265925,6/14/2024,12:52,MOMO,483.5,4.761904762,24.175,7
704-48-3927,Friendship,Mbale,Member,Male,Electronic accessories,8867,110,44.335,975370,6/15/2024,14:50,MOMO,886.7,4.761904762,44.335,7.3
848-07-1692,Friendship,Mbale,Normal,Female,Health and beauty,5722,4.4,5.722,25176.8,6/15/2024,17:13,MOMO,114.44,4.761904762,5.722,8.3
852-62-7105,Friendship,Mbale,Normal,Female,Fashion accessories,8325,110,41.625,915750,6/15/2024,11:25,Credit Card,832.5,4.761904762,41.625,4.4
589-02-8023,Friendship,Mbale,Member,Male,Food and beverages,8377,4.4,8.377,36858.8,6/15/2024,10:54,Credit Card,167.54,4.761904762,8.377,7
369-82-2676,Friendship,Mbale,Normal,Male,Electronic accessories,7566,27.5,18.915,208065,6/15/2024,18:22,MOMO,378.3,4.761904762,18.915,7.8
751-41-9720,Friendship,Mbale,Normal,Male,Home and lifestyle,9750,110,48.75,1072500,6/15/2024,16:18,MOMO,975,4.761904762,48.75,8
197-77-7132,Friendship,Mbale,Member,Male,Electronic accessories,9156,70.4,36.624,644582.4,6/15/2024,18:22,MOMO,732.48,4.761904762,36.624,6
751-15-6198,Friendship,Mbale,Normal,Male,Sports and travel,2301,39.6,6.903,91119.6,6/15/2024,16:45,MOMO,138.06,4.761904762,6.903,7.9
746-68-6593,Friendship,Mbale,Member,Female,Sports and travel,8716,4.4,8.716,38350.4,6/16/2024,14:29,Credit Card,174.32,4.761904762,8.716,9.7
859-71-0933,Friendship,Mbale,Member,Female,Sports and travel,1549,4.4,1.549,6815.6,6/16/2024,15:10,Cash,30.98,4.761904762,1.549,6.3
618-34-8551,Friendship,Mbale,Normal,Female,Sports and travel,9318,4.4,9.318,40999.2,6/16/2024,18:41,Credit Card,186.36,4.761904762,9.318,8.5
280-35-5823,Friendship,Mbale,Member,Female,Home and lifestyle,8672,1.1,4.336,9539.2,6/17/2024,18:45,MOMO,86.72,4.761904762,4.336,7.9
679-22-6530,Friendship,Mbale,Normal,Female,Sports and travel,4062,4.4,4.062,17872.8,6/17/2024,10:01,Credit Card,81.24,4.761904762,4.062,4.1
101-81-4070,Friendship,Mbale,Member,Female,Health and beauty,6282,4.4,6.282,27640.8,6/17/2024,12:36,MOMO,125.64,4.761904762,6.282,4.9
700-81-1757,Friendship,Mbale,Normal,Female,Electronic accessories,2631,27.5,6.5775,72352.5,6/18/2024,20:59,Credit Card,131.55,4.761904762,6.5775,8.8
